quota_index,project_id,total_correspondentes,expected_completes,country,1,16,17,19,2,25,27,profiler1010740,profiler1010744,profiler1010745,profiler1010852,profiler1011135,profiler186,profiler282,profiler702,profiler9
693,156126,0,400,6,45-55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
694,156126,0,400,6,45-55,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
695,156126,0,400,6,56-65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
696,156126,0,400,6,56-65,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
697,156126,1,799,6,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,156126,0,800,6,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,156126,0,800,6,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,156126,3,797,6,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,156126,2,798,6,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,156126,0,600,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
703,156126,1,599,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
704,156126,1,599,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
705,156126,2,598,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
706,156126,2,798,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
707,156126,0,800,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
708,156127,0,88,6,15-19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
709,156127,0,88,6,15-19,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
710,156127,0,88,6,20-24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
711,156127,0,88,6,56-65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
712,156127,0,88,6,56-65,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
713,156127,2,42,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
714,156127,1,43,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
715,156127,2,86,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
716,156127,0,88,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
717,156127,1,87,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
718,156127,0,88,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
719,156127,3,85,6,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720,156127,1,87,6,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721,156127,1,65,6,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
722,156127,0,66,6,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
723,156127,0,66,6,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724,156127,1,65,6,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725,156128,0,100,6,15-19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
726,156128,0,100,6,15-19,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
727,156128,0,100,6,20-24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
728,156128,0,100,6,20-24,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
729,156128,1,39,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
730,156128,3,77,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
731,156128,2,78,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
732,156128,0,80,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
733,156128,0,80,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
734,156128,0,40,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
735,155963,0,27,8,18-28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
736,155963,0,18,8,18-28,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
737,155963,0,45,8,29-37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
738,155963,0,45,8,38-47,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
739,155963,0,45,8,48-58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
740,155963,0,45,8,59-67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
741,155963,0,15,8,59-67,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
742,155963,0,45,8,68-79,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
743,155963,0,15,8,68-79,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
764,156150,0,100,3,26-34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
765,156150,0,100,3,26-34,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
766,156150,0,100,3,35-44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
767,156150,0,100,3,35-44,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
768,156150,0,300,3,45-99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
769,156150,0,300,3,45-99,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
775,156096,10,240,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
776,156096,13,237,15,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
777,156096,1,99,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
778,156096,5,95,15,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
779,156096,3,122,15,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
780,156096,4,21,15,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
781,156096,6,19,15,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
782,156096,4,121,15,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
783,155552,274,60,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
784,155552,190,32,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
785,155552,0,556,17,50-65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
786,156201,95,4905,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
787,156201,95,905,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
788,156201,95,905,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789,156201,95,905,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
790,156201,95,905,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791,156201,95,905,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
792,155923,0,17,7,65-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
793,156209,0,70,18,20-40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
794,156209,0,70,18,41-60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795,156209,0,60,18,61-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
796,156209,46,54,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
797,156209,64,36,18,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
798,154074,0,200,2,55-64,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
799,154074,11,39,2,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,154074,22,28,2,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,154074,2,48,2,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
802,154074,2,48,2,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
803,154074,0,150,8,55-64,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
805,154074,11,10,8,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806,154074,6,15,8,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
807,154074,12,9,8,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808,154074,5,16,8,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
809,154074,16,6,8,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811,154074,0,90,11,55-64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
812,154074,0,60,11,55-64,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
813,154074,0,82,18,35-44,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
814,154074,0,82,18,45-54,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
815,154074,0,85,18,45-54,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
817,154074,2,16,18,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0
818,154074,1,17,18,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0
819,154074,15,3,18,0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820,154074,5,10,18,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0
821,154074,5,10,18,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0
823,154074,11,4,18,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
824,154074,10,5,18,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825,154074,5,10,18,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0
827,154074,4,11,18,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0
828,154074,0,15,18,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0
829,154074,6,9,18,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0
830,154074,3,12,18,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0
831,154074,11,4,18,0,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0
832,154074,0,25,20,18-24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
833,154074,0,25,20,45-54,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
834,154074,0,25,20,55-64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
835,154074,0,25,20,55-64,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
836,156233,32,103,11,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
839,156239,26,109,11,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
844,155853,25,335,13,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
845,155853,15,1425,13,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
846,154426,343,2110,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
847,154426,603,1835,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
848,154426,421,2038,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
849,154426,151,2319,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
850,155905,0,125,7,18-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851,155905,0,125,7,25-34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852,155905,0,125,7,35-44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
853,155905,0,125,7,45-60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
854,155905,7,393,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
855,155905,4,96,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
856,155905,11,239,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
857,155905,17,233,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
858,155905,3,247,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
859,155905,14,236,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
860,156246,2,320,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
861,156246,2,320,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
862,156246,7,315,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
863,156246,8,314,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
864,156246,4,318,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
865,155874,0,299,3,18-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866,155874,128,171,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
870,155874,59,91,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
871,155874,60,90,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
872,156247,1,321,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
873,156247,1,321,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
874,156247,1,321,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
875,156247,4,318,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
876,156247,1,321,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
877,156262,0,18,1,18-24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
878,156262,0,18,1,18-24,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
879,156262,0,18,1,18-24,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
880,156262,0,18,1,18-24,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
881,156262,0,18,1,18-24,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
882,156262,0,18,1,25-34,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
883,156262,0,18,1,25-34,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
884,156262,0,18,1,35-44,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
885,156262,0,18,1,35-44,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
886,156262,0,18,1,45-54,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
887,156262,0,20,1,45-54,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
888,156263,0,18,1,18-24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
889,156263,0,18,1,18-24,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
890,156263,0,18,1,18-24,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
891,156263,0,18,1,18-24,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
892,156263,0,18,1,18-24,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
893,156263,0,18,1,25-34,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
894,156263,0,18,1,25-34,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
895,156263,0,18,1,35-44,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
896,156263,0,18,1,35-44,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
897,156263,0,18,1,45-54,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
898,156263,0,20,1,45-54,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
899,156264,0,18,1,18-24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
900,156264,0,18,1,18-24,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
901,156264,0,18,1,18-24,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
902,156264,0,18,1,18-24,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
903,156264,0,18,1,18-24,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
904,156264,0,18,1,25-34,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
905,156264,0,18,1,25-34,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
906,156264,0,18,1,35-44,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
907,156264,0,18,1,35-44,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
908,156264,0,18,1,45-54,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
909,156264,0,20,1,45-54,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
910,156270,32,23,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
912,156267,0,18,1,18-24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
913,156267,0,18,1,18-24,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
914,156267,0,18,1,18-24,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
915,156267,0,18,1,18-24,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
916,156267,0,18,1,18-24,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
917,156267,0,18,1,25-34,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
918,156267,0,18,1,25-34,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
919,156267,0,18,1,35-44,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
920,156267,0,18,1,35-44,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
921,156267,0,18,1,45-54,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
922,156267,0,20,1,45-54,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
923,156268,0,18,1,18-24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
924,156268,0,18,1,18-24,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
925,156268,0,18,1,18-24,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
926,156268,0,18,1,18-24,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
927,156268,0,18,1,18-24,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
928,156268,0,18,1,25-34,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
929,156268,0,18,1,25-34,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
930,156268,0,18,1,35-44,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
931,156268,0,18,1,35-44,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
932,156268,0,18,1,45-54,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
933,156268,0,20,1,45-54,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
934,156256,0,18,8,18-29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
935,156256,0,18,8,18-29,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
936,156256,0,18,8,30-49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
937,156256,0,18,8,50-65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
938,156256,0,18,8,50-65,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
939,156257,0,19,8,18-29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
940,156257,0,19,8,18-29,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
941,156257,0,19,8,30-49,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
942,156257,0,19,8,50-65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
943,156257,0,19,8,50-65,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
944,156277,0,70,3,18-24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
945,156277,0,70,3,18-24,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
946,156277,0,70,3,25-34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
947,156277,0,70,3,25-34,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
948,156277,0,46,3,35-44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
949,156277,0,46,3,35-44,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
950,156277,0,46,3,45-99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
951,156277,0,46,3,45-99,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
957,156275,34,1716,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
958,156275,25,1725,15,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
959,156284,0,10,15,18-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960,156284,0,10,15,25-34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
961,156284,0,10,15,35-44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
962,156284,2,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,156284,2,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
964,156284,2,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
965,156284,2,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
966,156284,2,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967,156284,2,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
968,156276,58,1692,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
969,156276,101,1649,15,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
970,156287,20,54,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
971,156287,26,6,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
972,156287,0,26,6,18-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
973,156287,0,26,6,26-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
974,156287,0,26,6,36-45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
975,156287,0,26,6,46-55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
976,156287,18,87,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
977,156289,7,13,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
978,156289,7,13,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,156289,7,13,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980,156289,7,13,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981,156289,1,28,19,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
982,156289,2,27,19,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
983,156289,4,21,19,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
988,155642,50,70,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
989,155642,59,221,12,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
990,156313,7,1743,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
991,156313,7,1743,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
992,156313,3,1747,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
993,156313,4,1746,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
994,156313,1,1749,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
995,156313,1,1749,19,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
996,156292,0,257,7,18-24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
997,156292,0,257,7,18-24,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
998,156292,0,257,7,18-24,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
999,156292,0,257,7,18-24,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
1000,156292,0,257,7,18-24,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
1001,156292,0,257,7,25-34,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1002,156292,0,257,7,25-34,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1003,156292,0,257,7,35-44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1004,156292,0,257,7,35-44,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1005,156292,0,293,7,45-65,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1006,156292,0,293,7,45-65,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1007,156292,0,257,7,45-65,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1008,156292,0,257,7,45-65,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
1009,156292,0,257,7,45-65,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
1010,155982,0,41,8,18-24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1011,155982,0,35,8,25-34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1012,155982,0,6,8,25-34,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1013,155982,0,18,8,45-65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1014,155982,0,18,8,45-65,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1016,155982,14,4,8,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1017,155982,5,13,8,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1018,155982,11,7,8,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1019,155982,3,15,8,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1020,155982,1,22,8,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,155982,16,7,8,0,0,0,0,0,0,0,0,37303189,0,0,0,0,0,0,0
1023,155982,10,13,8,0,0,0,0,0,0,0,0,37303190,0,0,0,0,0,0,0
1024,155982,11,7,8,0,0,0,0,0,0,0,0,37303191,0,0,0,0,0,0,0
1025,155982,8,10,8,0,0,0,0,0,0,0,0,37303192,0,0,0,0,0,0,0
1026,155982,8,10,8,0,0,0,0,0,0,0,0,37303193,0,0,0,0,0,0,0
1027,155982,9,9,8,0,0,0,0,0,0,0,0,37303194,0,0,0,0,0,0,0
1028,155985,0,50,8,25-34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1029,155985,0,20,8,25-34,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1030,155985,0,30,8,35-44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1031,155985,0,50,8,45-65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1032,155985,0,50,8,45-65,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1034,155985,26,4,8,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035,155985,8,22,8,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1036,155985,27,3,8,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037,155985,11,19,8,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1038,155985,7,23,8,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1043,155985,16,4,8,0,0,0,0,0,0,0,0,37303192,0,0,0,0,0,0,0
1044,155985,16,4,8,0,0,0,0,0,0,0,0,37303193,0,0,0,0,0,0,0
1046,155985,12,8,8,0,0,0,0,0,0,0,0,37303195,0,0,0,0,0,0,0
1047,155985,15,5,8,0,0,0,0,0,0,0,0,37303196,0,0,0,0,0,0,0
1048,155985,9,31,8,0,0,0,0,0,0,0,0,37303197,0,0,0,0,0,0,0
1055,156332,0,42,3,18-24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1056,156332,0,42,3,18-24,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1057,156332,0,42,3,18-24,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1058,156332,0,23,3,18-24,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
1059,156332,0,23,3,18-24,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
1060,156332,0,28,3,25-34,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1061,156332,0,28,3,25-34,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1062,156332,0,28,3,25-34,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1063,156332,0,14,3,25-34,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
1064,156332,0,14,3,25-34,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
1065,156332,0,23,3,35-44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1066,156332,0,23,3,35-44,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1067,156332,0,23,3,35-44,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1068,156332,0,28,3,45-59,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
